Date,Open,High,Low,Close,Adj Close,Volume,Company
07-08-2017,71.470001,71.896004,70.550003,71.033997,71.033997,31622500,TSLA
08-08-2017,71.505997,73.716003,71.480003,73.043999,73.043999,37249000,TSLA
09-08-2017,72.199997,74,71.790001,72.706001,72.706001,34460500,TSLA
10-08-2017,72.32,73.330002,70.931999,71.080002,71.080002,35464500,TSLA
11-08-2017,71.393997,72.251999,70.723999,71.573997,71.573997,21829000,TSLA
14-08-2017,72.926003,73.531998,72.519997,72.760002,72.760002,22596000,TSLA
15-08-2017,73.040001,73.098,71.874001,72.466003,72.466003,15425500,TSLA
16-08-2017,72.599998,73.300003,72.503998,72.582001,72.582001,17069000,TSLA
17-08-2017,72.241997,72.660004,70.318001,70.384003,70.384003,25138500,TSLA
18-08-2017,70.582001,70.800003,69.160004,69.491997,69.491997,27041000,TSLA
21-08-2017,69.164001,69.164001,66.370003,67.571999,67.571999,32477000,TSLA
22-08-2017,68.225998,68.447998,67.473999,68.269997,68.269997,21610000,TSLA
23-08-2017,67.797997,70.697998,67.660004,70.554001,70.554001,24772500,TSLA
24-08-2017,70.503998,71.332001,69.947998,70.585999,70.585999,22923500,TSLA
25-08-2017,70.848,71.138,69.459999,69.610001,69.610001,17420000,TSLA
28-08-2017,69.456001,69.470001,67.944,69.132004,69.132004,18820000,TSLA
29-08-2017,67.896004,69.809998,67.75,69.472,69.472,20368500,TSLA
30-08-2017,69.933998,70.694,69.400002,70.636002,70.636002,17064500,TSLA
31-08-2017,70.709999,71.688004,70.564003,71.18,71.18,20364000,TSLA
01-09-2017,71.223999,71.517998,70.737999,71.080002,71.080002,15247500,TSLA
05-09-2017,70.760002,71.098,69.178001,69.917999,69.917999,19175500,TSLA
06-09-2017,69.900002,70.195999,68.311996,68.905998,68.905998,20457000,TSLA
07-09-2017,69.195999,70.496002,68.690002,70.122002,70.122002,21196000,TSLA
08-09-2017,69.797997,69.956001,68.459999,68.68,68.68,16317500,TSLA
11-09-2017,70.269997,72.741997,70,72.737999,72.737999,38335500,TSLA
12-09-2017,72.898003,73.751999,72.080002,72.550003,72.550003,29864500,TSLA
13-09-2017,72.764,73.613998,71.917999,73.246002,73.246002,20926000,TSLA
14-09-2017,72.865997,75.592003,72.526001,75.528,75.528,36012500,TSLA
15-09-2017,74.902,76,74.540001,75.961998,75.961998,27102500,TSLA
18-09-2017,76.050003,77.921997,75.536003,77,77,35940000,TSLA
19-09-2017,76,76.477997,74.713997,75.019997,75.019997,32259500,TSLA
20-09-2017,74.599998,75.650002,74.213997,74.781998,74.781998,24595500,TSLA
21-09-2017,74.980003,75.365997,72.902,73.295998,73.295998,23091000,TSLA
22-09-2017,73.297997,73.980003,70.176003,70.218002,70.218002,40797000,TSLA
25-09-2017,70.629997,71.494003,68.575996,68.998001,68.998001,38029500,TSLA
26-09-2017,70.185997,70.248001,68.18,69.050003,69.050003,35781500,TSLA
27-09-2017,69.980003,70.297997,68.099998,68.194,68.194,30301500,TSLA
28-09-2017,67.975998,68.550003,67.080002,67.919998,67.919998,26598000,TSLA
29-09-2017,68.372002,68.935997,67.720001,68.220001,68.220001,25535500,TSLA
02-10-2017,68.503998,68.739998,67.101997,68.306,68.306,26434000,TSLA
03-10-2017,67.18,69.709999,66.255997,69.627998,69.627998,50768000,TSLA
04-10-2017,70.25,71.723999,69.919998,71.001999,71.001999,40817500,TSLA
05-10-2017,71.199997,71.487999,70.269997,71.066002,71.066002,20858500,TSLA
06-10-2017,70.620003,72.019997,70.449997,71.375999,71.375999,21487500,TSLA
09-10-2017,69.93,70.349998,68.533997,68.587997,68.587997,37468500,TSLA
10-10-2017,69.360001,71.125999,69.106003,71.117996,71.117996,34892500,TSLA
11-10-2017,70.778,71.519997,70.230003,70.919998,70.919998,22504000,TSLA
12-10-2017,70.589996,71.956001,70.528,71.136002,71.136002,20435000,TSLA
13-10-2017,71.396004,71.697998,70.736,71.113998,71.113998,17702500,TSLA
16-10-2017,70.751999,70.896004,69.431999,70.120003,70.120003,26877500,TSLA
17-10-2017,70.181999,71.244003,70.014,71.150002,71.150002,16466500,TSLA
18-10-2017,71.194,72.599998,70.825996,71.93,71.93,24695500,TSLA
19-10-2017,71.112,71.43,69.639999,70.362,70.362,25309000,TSLA
20-10-2017,70.538002,70.910004,68.867996,69.019997,69.019997,24652000,TSLA
23-10-2017,69.975998,69.989998,67.25,67.403999,67.403999,28736500,TSLA
24-10-2017,67.760002,68.559998,67.232002,67.468002,67.468002,22458500,TSLA
25-10-2017,67.339996,67.5,64.711998,65.167999,65.167999,42970500,TSLA
26-10-2017,65.556,66.045998,64.639999,65.234001,65.234001,25117500,TSLA
27-10-2017,63.950001,64.917999,63.332001,64.174004,64.174004,34898500,TSLA
30-10-2017,63.835999,64.755997,63.450001,64.015999,64.015999,21272000,TSLA
31-10-2017,64.045998,66.389999,64.036003,66.306,66.306,28361500,TSLA
01-11-2017,66.449997,66.522003,64.052002,64.216003,64.216003,42286500,TSLA
02-11-2017,60.026001,61.737999,58.526001,59.852001,59.852001,98957000,TSLA
03-11-2017,59.900002,61.25,59.026001,61.217999,61.217999,44470000,TSLA
06-11-2017,61.400002,61.5,59.801998,60.556,60.556,32430000,TSLA
07-11-2017,60.203999,61.299999,60.006001,61.209999,61.209999,26471500,TSLA
08-11-2017,61.099998,61.377998,60.259998,60.877998,60.877998,23626500,TSLA
09-11-2017,60.5,60.891998,59.259998,60.598,60.598,27235500,TSLA
10-11-2017,60.5,61.672001,60.369999,60.598,60.598,23127000,TSLA
13-11-2017,60.026001,63.360001,59.821999,63.080002,63.080002,37924500,TSLA
14-11-2017,63,63.27,61.380001,61.740002,61.740002,28380500,TSLA
15-11-2017,61.202,62.498001,60.299999,62.259998,62.259998,29893500,TSLA
16-11-2017,62.798,63.627998,62.259998,62.5,62.5,29110500,TSLA
17-11-2017,65.134003,65.334,62.630001,63.009998,63.009998,68675500,TSLA
20-11-2017,62.757999,63.099998,60.950001,61.748001,61.748001,41238500,TSLA
21-11-2017,62.172001,63.646,61.742001,63.562,63.562,36306500,TSLA
22-11-2017,63.354,63.484001,62.368,62.52,62.52,24588000,TSLA
24-11-2017,62.757999,63.282001,62.200001,63.110001,63.110001,16220500,TSLA
27-11-2017,62.650002,63.467999,61.902,63.362,63.362,22779500,TSLA
28-11-2017,63.271999,64,62.784,63.509998,63.509998,24747500,TSLA
29-11-2017,63.459999,63.599998,60.245998,61.507999,61.507999,43837000,TSLA
30-11-2017,61.712002,62.139999,60.908001,61.77,61.77,21758000,TSLA
01-12-2017,61.088001,62.063999,61.009998,61.306,61.306,21464500,TSLA
04-12-2017,61.299999,61.653999,60.122002,61.040001,61.040001,29175500,TSLA
05-12-2017,60.400002,61.599998,60.200001,60.740002,60.740002,23232500,TSLA
06-12-2017,60.02,62.678001,60,62.652,62.652,35976500,TSLA
07-12-2017,62.400002,63.726002,62.209999,62.248001,62.248001,23903000,TSLA
08-12-2017,62.919998,63.396,62.251999,63.026001,63.026001,17342500,TSLA
11-12-2017,62.925999,65.802002,62.75,65.781998,65.781998,39690000,TSLA
12-12-2017,66.089996,68.288002,66.005997,68.206001,68.206001,43666000,TSLA
13-12-2017,68.185997,68.844002,67.300003,67.806,67.806,31107500,TSLA
14-12-2017,68.202003,69.487999,67.379997,67.578003,67.578003,28999500,TSLA
15-12-2017,68.407997,68.779999,67.152,68.690002,68.690002,34666000,TSLA
18-12-2017,68.980003,69.346001,67.515999,67.774002,67.774002,27381000,TSLA
19-12-2017,68.052002,68.297997,66.059998,66.220001,66.220001,34125000,TSLA
20-12-2017,66.538002,66.620003,65.008003,65.795998,65.795998,29769000,TSLA
21-12-2017,65.917999,66.748001,65.442001,66.332001,66.332001,21926000,TSLA
22-12-2017,65.902,66.183998,64.963997,65.040001,65.040001,21079000,TSLA
26-12-2017,64.765999,64.788002,63.316002,63.458,63.458,21892000,TSLA
27-12-2017,63.200001,63.535999,62.150002,62.327999,62.327999,23560500,TSLA
28-12-2017,62.349998,63.164001,61.908001,63.071999,63.071999,21581500,TSLA
29-12-2017,63.236,63.282001,62,62.27,62.27,18886000,TSLA
02-01-2018,62.400002,64.421997,62.200001,64.106003,64.106003,21761000,TSLA
03-01-2018,64.199997,65.050003,63.110001,63.450001,63.450001,22607500,TSLA
04-01-2018,62.574001,63.709999,61.136002,62.924,62.924,49731500,TSLA
05-01-2018,63.324001,63.448002,62.400002,63.316002,63.316002,22956000,TSLA
08-01-2018,63.200001,67.403999,63.099998,67.281998,67.281998,49297000,TSLA
09-01-2018,67.031998,67.760002,65.480003,66.737999,66.737999,35733000,TSLA
10-01-2018,66.440002,67.400002,66,66.959999,66.959999,21549500,TSLA
11-01-2018,67.047997,68.961998,66.652,67.589996,67.589996,33227500,TSLA
12-01-2018,67.725998,68.082001,66.734001,67.244003,67.244003,24125500,TSLA
16-01-2018,67.508003,69,66.959999,68.012001,68.012001,32371500,TSLA
17-01-2018,68.094002,69.800003,67.949997,69.431999,69.431999,35517500,TSLA
18-01-2018,69.134003,70.459999,68.748001,68.914001,68.914001,28429000,TSLA
19-01-2018,69,70.117996,68.519997,70.003998,70.003998,24441500,TSLA
22-01-2018,69.879997,71.566002,69.839996,70.311996,70.311996,31052000,TSLA
23-01-2018,72,72.099998,70.199997,70.557999,70.557999,27327000,TSLA
24-01-2018,70.916,70.949997,68.704002,69.178001,69.178001,26437500,TSLA
25-01-2018,69.653999,69.839996,67.279999,67.528,67.528,33701500,TSLA
26-01-2018,68.300003,68.800003,67.141998,68.57,68.57,22697000,TSLA
29-01-2018,67.970001,70.169998,67.655998,69.905998,69.905998,23735500,TSLA
30-01-2018,69.028,69.653999,68.433998,69.164001,69.164001,23588500,TSLA
31-01-2018,69.501999,71.237999,69.038002,70.862,70.862,31070500,TSLA
01-02-2018,70.199997,71.931999,69.725998,69.849998,69.849998,20988500,TSLA
02-02-2018,69.688004,70.389999,68.101997,68.75,68.75,18524000,TSLA
05-02-2018,67.594002,68.893997,66.599998,66.625999,66.625999,22320500,TSLA
06-02-2018,65.042,67.244003,64.699997,66.793999,66.793999,25442000,TSLA
07-02-2018,67.797997,69.199997,67.132004,69,69,34846000,TSLA
08-02-2018,68.662003,69.723999,62.919998,63.046001,63.046001,51573000,TSLA
09-02-2018,63.986,64.195999,58.952,62.084,62.084,64668500,TSLA
12-02-2018,63.226002,63.616001,61.25,63.146,63.146,31139000,TSLA
13-02-2018,63.004002,64.837997,62.501999,64.732002,64.732002,22801000,TSLA
14-02-2018,64.167999,65.234001,63.703999,64.461998,64.461998,19753500,TSLA
15-02-2018,64.900002,66.823997,64.480003,66.814003,66.814003,29564500,TSLA
16-02-2018,66.5,68.624001,66.328003,67.098,67.098,28213000,TSLA
20-02-2018,66.893997,68.167999,66.300003,66.954002,66.954002,20047000,TSLA
21-02-2018,67.206001,67.938004,66.634003,66.660004,66.660004,16098000,TSLA
22-02-2018,67.106003,69.487999,66.949997,69.234001,69.234001,34849000,TSLA
23-02-2018,69.566002,70.998001,69.419998,70.410004,70.410004,29087000,TSLA
26-02-2018,70.699997,71.800003,70.472,71.484001,71.484001,21700000,TSLA
27-02-2018,71.25,71.998001,70.001999,70.197998,70.197998,23987000,TSLA
28-02-2018,70.514,71.047997,68.444,68.612,68.612,30348500,TSLA
01-03-2018,69.001999,69.734001,66.014,66.185997,66.185997,34428000,TSLA
02-03-2018,65.396004,67.043999,64.594002,67.024002,67.024002,25464000,TSLA
05-03-2018,66.477997,67.550003,65.858002,66.669998,66.669998,19119000,TSLA
06-03-2018,66.75,67.274002,65.405998,65.639999,65.639999,21428500,TSLA
