Date,Open,High,Low,Close,Adj Close,Volume,Company
26-09-2017,79.040001,79.540001,78.919998,79.389999,72.659676,5835300,WLMART
27-09-2017,79.419998,79.57,78.669998,79.290001,72.568123,6314600,WLMART
28-09-2017,79,79.080002,78.120003,78.949997,72.256943,12372800,WLMART
29-09-2017,78.849998,79,77.980003,78.139999,71.515633,10353400,WLMART
02-10-2017,77.900002,78.830002,77.5,78.449997,71.799347,7709200,WLMART
03-10-2017,78.830002,79.660004,78.75,79.220001,72.504066,7936700,WLMART
04-10-2017,79.269997,79.779999,79.07,79.089996,72.385094,6173400,WLMART
05-10-2017,79.169998,79.809998,79.080002,79.410004,72.677994,5138700,WLMART
06-10-2017,78.779999,79.169998,78.25,79,72.302734,6246700,WLMART
09-10-2017,79.5,81.379997,79.400002,80.529999,73.703011,13493000,WLMART
10-10-2017,82.68,84.879997,82.610001,84.129997,76.997826,25124000,WLMART
11-10-2017,84.580002,86.290001,84.099998,85.730003,78.462196,18561000,WLMART
12-10-2017,85.699997,86.370003,85.059998,86.099998,78.800827,12877000,WLMART
13-10-2017,86.239998,86.949997,86.239998,86.620003,79.276749,9389000,WLMART
16-10-2017,86.580002,86.620003,85.019997,85.739998,78.471344,9300300,WLMART
17-10-2017,85.5,86.360001,85.32,85.980003,78.691017,5851500,WLMART
18-10-2017,86.150002,86.370003,86.010002,86.220001,78.910645,5472100,WLMART
19-10-2017,86.150002,86.660004,85.769997,86.400002,79.075401,7029000,WLMART
20-10-2017,86.599998,87.449997,86.279999,87.440002,80.027214,7617800,WLMART
23-10-2017,87.339996,88.919998,87.260002,88.650002,81.134659,10586000,WLMART
24-10-2017,88.690002,88.800003,87.910004,87.980003,80.521446,7700900,WLMART
25-10-2017,87.849998,88.599998,87.43,88.480003,80.979057,6408000,WLMART
26-10-2017,88.660004,89.110001,88.019997,88.620003,81.107193,6484900,WLMART
27-10-2017,88.139999,88.389999,87.150002,88.169998,80.695335,6617000,WLMART
30-10-2017,87.940002,87.949997,86.389999,86.949997,79.578773,7052000,WLMART
31-10-2017,86.860001,87.459999,86.599998,87.309998,79.908234,6006900,WLMART
01-11-2017,87.07,88.400002,87,87.940002,80.48484,6176100,WLMART
02-11-2017,88.279999,89.169998,87.800003,88.800003,81.271927,5183100,WLMART
03-11-2017,89.019997,89.879997,88.760002,89.68,82.077309,6512100,WLMART
06-11-2017,89.419998,89.68,88.68,88.699997,81.180389,5257400,WLMART
07-11-2017,88.870003,89.059998,88.309998,88.949997,81.409187,5349300,WLMART
08-11-2017,89.110001,90.419998,89.099998,90.260002,82.60817,6767500,WLMART
09-11-2017,89.940002,90.57,89.349998,90.300003,82.644768,6904500,WLMART
10-11-2017,90.239998,91.690002,90.199997,90.919998,83.212204,7647800,WLMART
13-11-2017,91.040001,91.980003,90.870003,90.989998,83.276268,8491600,WLMART
14-11-2017,90.699997,91.199997,90.18,91.089996,83.36779,9834100,WLMART
15-11-2017,90.339996,90.849998,89.650002,89.830002,82.214592,8433400,WLMART
16-11-2017,95.120003,99.68,94.720001,99.620003,91.17466,38122400,WLMART
17-11-2017,99.239998,100.129997,96.580002,97.470001,89.20694,23575500,WLMART
20-11-2017,96.440002,97.639999,95.760002,97.480003,89.21608,16394300,WLMART
21-11-2017,97.739998,97.919998,96.32,96.519997,88.337456,12746500,WLMART
22-11-2017,96.650002,96.809998,96.110001,96.410004,88.236801,8918200,WLMART
24-11-2017,96.870003,97.230003,96.529999,96.620003,88.428986,4496100,WLMART
27-11-2017,96.849998,97.650002,96.300003,96.620003,88.428986,8904900,WLMART
28-11-2017,96.589996,96.889999,95.82,96.769997,88.566269,8709600,WLMART
29-11-2017,97.220001,98.260002,96.879997,97.559998,89.289276,11424000,WLMART
30-11-2017,98.089996,98.440002,96.510002,97.230003,88.987274,12854700,WLMART
01-12-2017,97.610001,97.709999,96.230003,97.349998,89.097099,8296200,WLMART
04-12-2017,97.730003,97.959999,96.68,97.010002,88.785927,8956500,WLMART
05-12-2017,97,97.940002,96.919998,97.830002,89.5364,9010100,WLMART
06-12-2017,97.989998,98.139999,97.239998,97.279999,89.033043,7141000,WLMART
07-12-2017,97.059998,97.580002,96.650002,96.779999,89.042236,7502600,WLMART
08-12-2017,96.300003,96.699997,96.139999,96.550003,88.830627,5821100,WLMART
11-12-2017,96.959999,97.269997,96.290001,96.93,89.180244,8928900,WLMART
12-12-2017,96.849998,97.239998,96.599998,96.699997,88.968636,7810600,WLMART
13-12-2017,96.660004,97.910004,96.550003,97.760002,89.943893,7879400,WLMART
14-12-2017,98,98.57,97.099998,97.129997,89.36425,9385800,WLMART
15-12-2017,97.709999,98.489998,96.910004,97.110001,89.34584,16142800,WLMART
18-12-2017,97.379997,98.169998,97.360001,97.900002,90.072693,7964400,WLMART
19-12-2017,99.910004,99.910004,98.290001,98.800003,90.900742,12012200,WLMART
20-12-2017,99.449997,99.650002,98.449997,98.75,90.854729,10729800,WLMART
21-12-2017,99,99.330002,97.980003,98.059998,90.219887,7369100,WLMART
22-12-2017,98.290001,98.419998,97.68,98.209999,90.357918,5478700,WLMART
26-12-2017,98.349998,99.440002,98.349998,99.160004,91.231941,4295900,WLMART
27-12-2017,99.559998,99.599998,98.830002,99.260002,91.323959,5140800,WLMART
28-12-2017,99.519997,99.620003,99.120003,99.400002,91.452759,9763900,WLMART
29-12-2017,99.400002,99.690002,98.75,98.75,90.854729,7144300,WLMART
02-01-2018,99.300003,99.790001,98.519997,98.589996,90.707504,10150500,WLMART
03-01-2018,98.849998,100,98.769997,99.449997,91.498756,8903600,WLMART
04-01-2018,99.540001,99.779999,98.910004,99.540001,91.581551,6830400,WLMART
05-01-2018,99.639999,100.379997,99.610001,100.129997,92.124374,7284000,WLMART
08-01-2018,100.25,101.75,100.209999,101.610001,93.486046,8843900,WLMART
09-01-2018,102.029999,102.349998,100.309998,100.389999,92.363602,7312700,WLMART
10-01-2018,99.75,99.889999,98.529999,99.669998,91.701157,7930400,WLMART
11-01-2018,99.699997,100.449997,98.779999,100.019997,92.023186,6537700,WLMART
12-01-2018,100.389999,101.440002,100.300003,100.870003,92.805244,6951200,WLMART
16-01-2018,101.339996,101.910004,100.339996,100.690002,92.639618,7170700,WLMART
17-01-2018,101.150002,102.940002,100.699997,102.699997,94.488922,8681900,WLMART
18-01-2018,104.739998,104.940002,103.620003,104.300003,95.960999,12307900,WLMART
19-01-2018,104.639999,104.93,103.660004,104.589996,96.227814,8378600,WLMART
22-01-2018,104.5,105.449997,104.040001,105.449997,97.019066,7308300,WLMART
23-01-2018,105.290001,106.150002,104.57,105.900002,97.433083,8287800,WLMART
24-01-2018,106.349998,106.440002,104.82,105.790001,97.331863,6823100,WLMART
25-01-2018,105.849998,106.809998,105.849998,106.599998,98.07711,5857100,WLMART
26-01-2018,107,108.410004,106.68,108.389999,99.723991,6786300,WLMART
29-01-2018,108.110001,109.980003,107.989998,109.550003,100.791245,8355200,WLMART
30-01-2018,109.139999,109.360001,107.150002,107.730003,99.116768,9180500,WLMART
31-01-2018,107.769997,108.18,106.07,106.599998,98.07711,9812800,WLMART
01-02-2018,105.959999,106.559998,105.18,105.519997,97.083458,6386800,WLMART
02-02-2018,105.150002,106.470001,104.150002,104.480003,96.126602,9253100,WLMART
05-02-2018,103.400002,104.610001,97.089996,100.089996,92.087578,12561600,WLMART
06-02-2018,97.639999,101.080002,97.25,100.900002,92.832825,16413800,WLMART
07-02-2018,100.5,104.589996,100.010002,102.849998,94.62693,11165200,WLMART
08-02-2018,103.230003,103.480003,100,100.019997,92.023186,13975100,WLMART
09-02-2018,100.529999,101.099998,96.43,99.370003,91.425163,14184600,WLMART
12-02-2018,100.129997,100.449997,98.800003,99.550003,91.590759,9135100,WLMART
13-02-2018,99.330002,101.220001,99.330002,100.980003,92.906441,6622800,WLMART
14-02-2018,100.860001,102.25,100.209999,101.699997,93.568855,7307600,WLMART
15-02-2018,102.550003,103.639999,101.830002,103.230003,94.976547,7494900,WLMART
16-02-2018,103.089996,104.940002,101.980003,104.779999,96.402603,16064300,WLMART
20-02-2018,96.989998,97.940002,94.099998,94.110001,86.585716,52088500,WLMART
21-02-2018,95.110001,95.339996,91.239998,91.519997,84.202789,49503700,WLMART
22-02-2018,91.43,93.389999,91.309998,92.769997,85.352837,20365000,WLMART
23-02-2018,92.879997,93.489998,91.760002,92.889999,85.463264,12791500,WLMART
26-02-2018,92.900002,93.800003,92.220001,93.120003,85.674866,14699300,WLMART
27-02-2018,93.629997,93.720001,91.510002,91.519997,84.202789,13376100,WLMART
28-02-2018,92,92.099998,90,90.010002,82.813515,14143700,WLMART
01-03-2018,90.169998,90.18,87.709999,89.080002,81.957863,18909600,WLMART
02-03-2018,87.269997,88.900002,87.239998,88.769997,81.672653,19043400,WLMART
05-03-2018,88.139999,90.5,88.07,89.980003,82.785912,13383200,WLMART
06-03-2018,90.349998,90.5,88.629997,89.059998,81.939461,11054700,WLMART
07-03-2018,87.980003,88.529999,87.339996,87.739998,80.724976,11453000,WLMART
08-03-2018,87.769997,88.129997,87.339996,87.919998,81.372871,9588700,WLMART
09-03-2018,88.239998,88.720001,87.529999,88.720001,82.113297,9754400,WLMART
12-03-2018,88.699997,89.440002,87.879997,88.07,81.511703,8474000,WLMART
13-03-2018,88.389999,88.900002,87.980003,88.300003,81.724594,7173000,WLMART
14-03-2018,88.510002,88.989998,87.5,87.669998,81.141495,11040600,WLMART
15-03-2018,87.68,88.790001,85.900002,87.510002,80.993408,16615200,WLMART
16-03-2018,87.720001,90.089996,87.5,89.169998,82.529785,28396000,WLMART
19-03-2018,88.910004,89.080002,87.099998,87.449997,80.937881,12053400,WLMART
20-03-2018,87.860001,88.150002,87.370003,87.949997,81.40065,8258000,WLMART
21-03-2018,87.889999,89.68,87.68,88.18,81.61351,11836000,WLMART
22-03-2018,87.529999,88.269997,86.989998,87.139999,80.650963,12248200,WLMART
23-03-2018,87.349998,87.690002,85.279999,85.419998,79.059052,10125100,WLMART
26-03-2018,86.220001,87.690002,86.110001,87.5,80.984146,9199800,WLMART
27-03-2018,87.959999,88.040001,85.480003,86.050003,79.642151,6545800,WLMART
28-03-2018,86.260002,88.239998,86.190002,87.769997,81.234032,11576300,WLMART
29-03-2018,87.900002,89.339996,87.769997,88.970001,82.344681,9274600,WLMART
02-04-2018,88,88.239998,84.839996,85.550003,79.179359,19128900,WLMART
03-04-2018,86.25,86.949997,85.550003,86.800003,80.336266,9695500,WLMART
04-04-2018,85.599998,87.5,85.440002,87.220001,80.724983,6536600,WLMART
05-04-2018,87.599998,88.349998,87.050003,87.809998,81.271057,6380900,WLMART
06-04-2018,86.830002,87.900002,86.129997,86.690002,80.234474,6350000,WLMART
09-04-2018,86.849998,87.449997,86.239998,86.279999,79.85498,8368100,WLMART
10-04-2018,86.839996,87.099998,85.660004,86.449997,80.012337,9127400,WLMART
11-04-2018,86,86.860001,85.800003,85.910004,79.512566,6279000,WLMART
12-04-2018,86.190002,86.830002,85.410004,85.43,79.068283,6856300,WLMART
13-04-2018,85.889999,86.269997,85.190002,86.019997,79.614357,7559200,WLMART
16-04-2018,86.199997,87.650002,86.120003,86.839996,80.373291,7020700,WLMART
17-04-2018,87.480003,88.169998,87.410004,87.900002,81.354362,6801900,WLMART
18-04-2018,88.199997,88.559998,87.510002,87.57,81.048927,5854000,WLMART
19-04-2018,87.410004,88.040001,86.580002,87.889999,81.3451,6588300,WLMART
20-04-2018,87.870003,88.379997,86.669998,86.980003,80.502876,8324900,WLMART
23-04-2018,86.889999,87.080002,86.019997,86.099998,79.688408,7360500,WLMART
24-04-2018,86.769997,86.910004,85.57,86.529999,80.08638,8469700,WLMART
25-04-2018,86.32,87.699997,85.889999,87.169998,80.678719,6760400,WLMART
26-04-2018,87.169998,88.32,86.900002,87.940002,81.391373,5782500,WLMART
27-04-2018,87.870003,87.900002,87.080002,87.290001,80.78978,5651100,WLMART
30-04-2018,87.940002,89.660004,87.919998,88.459999,81.872658,8685900,WLMART
01-05-2018,87.669998,88.010002,86.349998,87.410004,80.900856,6957700,WLMART
02-05-2018,87.129997,87.25,86.160004,86.339996,79.910515,6083000,WLMART
03-05-2018,86.190002,86.290001,85.120003,86.230003,79.808708,6876100,WLMART
04-05-2018,86,88.099998,85.360001,87.529999,81.011917,6971500,WLMART
07-05-2018,87.489998,87.5,85.269997,85.470001,79.105324,10783600,WLMART
08-05-2018,85.519997,85.849998,84.919998,85.739998,79.355209,6551400,WLMART
09-05-2018,82.559998,83.68,82,83.059998,76.874786,32265200,WLMART
10-05-2018,82.639999,83.769997,82.010002,82.690002,77.014481,15857600,WLMART
11-05-2018,82.690002,83.519997,81.949997,83.379997,77.657127,9934800,WLMART
14-05-2018,83.889999,84.790001,83.650002,84.389999,78.597809,9499200,WLMART
15-05-2018,84.059998,84.879997,83.800003,84.519997,78.718872,9322900,WLMART
16-05-2018,84.870003,86.129997,84.739998,86.129997,80.218376,13733600,WLMART
17-05-2018,87.040001,87.589996,83.849998,84.489998,78.690941,29720700,WLMART
18-05-2018,84.239998,84.440002,83.489998,83.639999,77.899284,12043100,WLMART
21-05-2018,84.139999,84.540001,83.82,84.510002,78.709564,10715700,WLMART
22-05-2018,84.5,84.809998,83.290001,83.370003,77.64782,8067300,WLMART
23-05-2018,82.949997,83.019997,82.169998,83.010002,77.312523,9399200,WLMART
24-05-2018,83,83,81.779999,82.849998,77.163498,8576200,WLMART
25-05-2018,82.849998,83.339996,82.32,82.459999,76.80027,5913500,WLMART
29-05-2018,81.959999,82.519997,81.809998,82.400002,76.744385,8428200,WLMART
30-05-2018,82.449997,84.230003,82.260002,84.120003,78.346321,9314100,WLMART
31-05-2018,83.940002,84.309998,82.510002,82.540001,76.874786,11468700,WLMART
01-06-2018,83.040001,83.419998,82.849998,82.989998,77.293884,5237900,WLMART
04-06-2018,83.5,85.519997,83.300003,85.419998,79.557121,10922000,WLMART
05-06-2018,85.449997,85.470001,84.25,84.620003,78.812019,8281400,WLMART
06-06-2018,84.949997,85.150002,84.349998,84.559998,78.756142,7362800,WLMART
07-06-2018,84.779999,85.760002,84.690002,84.949997,79.11937,7705700,WLMART
08-06-2018,84.779999,85.190002,84.139999,84.360001,78.569847,7602400,WLMART
11-06-2018,84.410004,84.540001,83.790001,84.300003,78.513977,6252300,WLMART
12-06-2018,84.32,84.589996,83.470001,84.099998,78.327713,8061700,WLMART
13-06-2018,83.889999,84.370003,83.849998,84.089996,78.318398,6358400,WLMART
14-06-2018,84.220001,84.809998,83.669998,83.790001,78.038986,7517400,WLMART
15-06-2018,83.5,83.989998,83.059998,83.699997,77.955162,12503000,WLMART
18-06-2018,83.050003,83.57,82.82,83,77.303207,8502300,WLMART
19-06-2018,82.599998,83.620003,82.370003,83.610001,77.87133,9352500,WLMART
20-06-2018,83.709999,83.82,83.160004,83.610001,77.87133,7966600,WLMART
21-06-2018,83.400002,84.550003,82.900002,84.209999,78.430153,8092000,WLMART
22-06-2018,84.459999,84.849998,84.099998,84.82,78.998291,10813000,WLMART
25-06-2018,84.589996,86.599998,84.480003,86.470001,80.535042,15939500,WLMART
26-06-2018,86.529999,87.050003,85.760002,85.980003,80.078682,10126200,WLMART
27-06-2018,85.900002,87.489998,85.550003,86.889999,80.926216,10299700,WLMART
28-06-2018,86.849998,87.290001,85.690002,85.860001,79.966919,8467000,WLMART
29-06-2018,85.900002,86.199997,85.519997,85.650002,79.771339,8255600,WLMART
02-07-2018,85.650002,85.940002,83.400002,84,78.234573,8125100,WLMART
03-07-2018,84.089996,85.050003,84.089996,84.440002,78.644371,4396200,WLMART
05-07-2018,84.940002,85.580002,84.269997,84.57,78.76545,5367500,WLMART
06-07-2018,84.199997,84.870003,83.82,84.510002,78.709564,5613700,WLMART
09-07-2018,85,86.470001,84.769997,85.93,80.032097,6575400,WLMART
10-07-2018,85.93,87.330002,85.879997,87.209999,81.224258,6048400,WLMART
11-07-2018,87.059998,87.150002,86.389999,86.529999,80.590919,5595900,WLMART
12-07-2018,86.940002,87.410004,86.220001,86.519997,80.581612,4888600,WLMART
13-07-2018,86.519997,87.989998,86.5,87.699997,81.680618,6388600,WLMART
16-07-2018,87.620003,87.720001,86.830002,87.639999,81.624733,4447200,WLMART
17-07-2018,87.400002,88.699997,87.400002,88.190002,82.136986,5911500,WLMART
18-07-2018,88.330002,89.190002,87.940002,88.07,82.025223,5045500,WLMART
19-07-2018,87.860001,88.480003,87.410004,87.720001,81.699242,4883100,WLMART
20-07-2018,87.400002,88.169998,87.199997,88.059998,82.015907,4815100,WLMART
23-07-2018,87.650002,88.150002,87.379997,87.629997,81.61541,4150000,WLMART
24-07-2018,88.120003,88.5,87.610001,87.959999,81.922791,5589500,WLMART
25-07-2018,87.269997,88.019997,87.110001,87.900002,81.86689,5809100,WLMART
26-07-2018,88.5,89.43,88.18,88.230003,82.174248,6548300,WLMART
27-07-2018,88.639999,88.879997,88.029999,88.129997,82.0811,4679400,WLMART
30-07-2018,88,88.940002,87.889999,88.879997,82.77961,6010700,WLMART
31-07-2018,89,89.660004,88.800003,89.230003,83.105606,6708100,WLMART
01-08-2018,88.860001,89.129997,87.879997,88.239998,82.183548,5050000,WLMART
02-08-2018,87.940002,88.839996,87.620003,88.760002,82.66787,4306100,WLMART
03-08-2018,89.190002,90.279999,89,89.599998,83.450211,5747200,WLMART
06-08-2018,89.309998,89.980003,89.129997,89.669998,83.515404,4651600,WLMART
07-08-2018,89.830002,90.360001,89.650002,89.769997,83.608536,4526700,WLMART
08-08-2018,89.970001,90.230003,89.370003,90.050003,83.869324,5041100,WLMART
09-08-2018,89.459999,89.629997,88.760002,89.010002,83.382202,4727900,WLMART
10-08-2018,88.699997,90.370003,88.650002,90.18,84.478226,8244900,WLMART
13-08-2018,90.199997,90.540001,89.370003,89.639999,83.972366,5879200,WLMART
14-08-2018,89.639999,91.120003,89.629997,90.849998,85.105858,5836800,WLMART
15-08-2018,90.25,90.410004,89.669998,90.220001,84.515701,8616900,WLMART
16-08-2018,100.110001,100.209999,97.910004,98.639999,92.40332,42631300,WLMART
17-08-2018,97.769997,99.669998,97.610001,97.849998,91.663269,16463300,WLMART
20-08-2018,97.669998,98.290001,95.949997,96,89.930252,12679300,WLMART
21-08-2018,95.959999,96.360001,95.360001,96.080002,90.005188,10531300,WLMART
22-08-2018,96.199997,96.849998,95.230003,95.669998,89.621101,7765700,WLMART
23-08-2018,95.5,95.860001,95.059998,95.18,89.162102,6096400,WLMART
24-08-2018,95.089996,95.660004,94.349998,94.949997,88.946625,8594300,WLMART
27-08-2018,95.260002,95.610001,94.290001,94.540001,88.562553,7040300,WLMART
28-08-2018,94.769997,96.349998,94.529999,96.07,89.995819,9983000,WLMART
29-08-2018,96.279999,96.830002,95.529999,95.639999,89.592995,7862800,WLMART
30-08-2018,95.5,96.5,95.449997,96.099998,90.023918,7058700,WLMART
31-08-2018,96.190002,96.440002,95.110001,95.860001,89.799088,6324700,WLMART
04-09-2018,95.800003,96.269997,95.239998,95.360001,89.330727,8280700,WLMART
05-09-2018,95.669998,96.830002,95.360001,96.620003,90.51104,9474600,WLMART
06-09-2018,96.529999,96.720001,96.010002,96.449997,90.351791,6150800,WLMART
07-09-2018,95.800003,96.480003,95.639999,95.830002,89.770996,6672400,WLMART
10-09-2018,96.110001,97.190002,96.089996,96.900002,90.773346,8332600,WLMART
11-09-2018,97.269997,97.660004,96.489998,96.639999,90.529778,6463500,WLMART
12-09-2018,96.260002,96.739998,95.93,95.970001,89.902145,5900000,WLMART
13-09-2018,95.32,95.620003,94.910004,95.120003,89.105888,7652900,WLMART
14-09-2018,94.529999,94.839996,94.349998,94.589996,88.609406,6319400,WLMART
17-09-2018,94.75,95.480003,94.370003,94.82,88.824844,5329800,WLMART
18-09-2018,94.459999,95.589996,94.150002,95.43,89.396286,6759800,WLMART
19-09-2018,95.57,95.889999,94.879997,95.239998,89.218307,5675100,WLMART
20-09-2018,95.349998,95.790001,94.949997,95.75,89.696045,5552300,WLMART
21-09-2018,95.919998,96.290001,95.629997,95.900002,89.836571,9530100,WLMART
24-09-2018,95.440002,96,94.860001,94.919998,88.918541,5337000,WLMART
25-09-2018,95.989998,96.519997,94.989998,95.099998,89.087143,6193200,WLMART
26-09-2018,95.099998,95.589996,94.519997,94.589996,88.609406,5918600,WLMART
27-09-2018,94.190002,94.959999,93.82,94.129997,88.178474,5363400,WLMART
28-09-2018,94.279999,94.370003,93.690002,93.910004,87.972397,6306300,WLMART
01-10-2018,94.290001,94.660004,94.040001,94.400002,88.431435,4994300,WLMART
02-10-2018,93.93,95.610001,93.849998,95.150002,89.133987,7754600,WLMART
03-10-2018,95.5,95.540001,94.040001,94.07,88.122261,6327400,WLMART
04-10-2018,94.07,94.5,93.199997,94.209999,88.253426,6045300,WLMART
05-10-2018,93.860001,94.190002,92.889999,93.309998,87.410324,6693400,WLMART
08-10-2018,93.25,94.93,93.019997,94.690002,88.703079,5762600,WLMART
09-10-2018,95.639999,97.739998,95.190002,97.080002,90.941963,11598900,WLMART
10-10-2018,96.599998,97.849998,95.699997,95.760002,89.705437,9002800,WLMART
11-10-2018,95.809998,96.290001,93.599998,93.919998,87.981766,9926500,WLMART
12-10-2018,94.760002,95.169998,93.669998,94.809998,88.815491,8553900,WLMART
15-10-2018,94.5,94.989998,93.82,93.82,87.888077,8305500,WLMART
16-10-2018,94.699997,96.07,94.339996,95.809998,89.752258,11241700,WLMART
17-10-2018,95.18,96.620003,94.900002,96.559998,90.454834,9539400,WLMART
18-10-2018,96.400002,97.25,95.739998,96.169998,90.089485,11398400,WLMART
19-10-2018,96,97.650002,96,97.150002,91.00753,8950700,WLMART
22-10-2018,97.339996,97.580002,96.739998,97.139999,90.998169,7122900,WLMART
23-10-2018,96.5,97.989998,96.110001,97.800003,91.616447,9405800,WLMART
24-10-2018,97.5,99.169998,97.279999,97.559998,91.391609,10364700,WLMART
25-10-2018,98.010002,99.480003,97,99.18,92.909187,10737100,WLMART
26-10-2018,98.809998,99.669998,98.019997,98.940002,92.684364,14925600,WLMART
29-10-2018,99.510002,101.730003,99.089996,99.800003,93.489983,12706100,WLMART
30-10-2018,100.209999,102.599998,100.059998,102.419998,95.944336,12708500,WLMART
31-10-2018,102.489998,102.489998,100.120003,100.279999,93.939636,12354900,WLMART
01-11-2018,99.959999,101.169998,99.720001,100.580002,94.22068,7735100,WLMART
02-11-2018,100.879997,101.57,100.309998,101.339996,94.93261,7303200,WLMART
05-11-2018,101.190002,103.169998,100.629997,102.910004,96.403358,7616800,WLMART
06-11-2018,102.540001,103.440002,102.050003,103.330002,96.796791,6368700,WLMART
07-11-2018,103.660004,104.470001,103.050003,104.32,97.724213,8672600,WLMART
08-11-2018,104.330002,105.260002,104.029999,104.879997,98.248787,5961400,WLMART
09-11-2018,105,105.900002,104.809998,105.559998,98.885796,8450400,WLMART
12-11-2018,105.5,106.209999,103.650002,103.870003,97.30265,8943100,WLMART
13-11-2018,103.669998,104.150002,102.540001,102.940002,96.431465,7956700,WLMART
14-11-2018,103,103.150002,101.010002,101.529999,95.110611,10481900,WLMART
15-11-2018,102.32,102.800003,98.620003,99.540001,93.246422,16082600,WLMART
16-11-2018,98.82,99.419998,96.919998,97.690002,91.513397,14235200,WLMART
19-11-2018,97.940002,98.25,96.43,96.779999,90.660927,9214400,WLMART
20-11-2018,94.980003,95.199997,93.599998,94.160004,88.206589,12620600,WLMART
21-11-2018,94.360001,94.919998,93.309998,94.169998,88.215942,9350900,WLMART
23-11-2018,94.129997,95.550003,94.129997,95.099998,89.087143,4890000,WLMART
26-11-2018,95.690002,96.07,94.739998,95.150002,89.133987,10034600,WLMART
27-11-2018,94.989998,95.540001,94.410004,95.040001,89.030952,9042300,WLMART
28-11-2018,95.449997,97.620003,95.050003,97.459999,91.297943,10070800,WLMART
29-11-2018,97.019997,97.830002,96.739998,97.290001,91.138702,6241300,WLMART
30-11-2018,97.400002,98.43,97.07,97.650002,91.475914,10664000,WLMART
03-12-2018,98.019997,99.589996,97.669998,98.75,92.506378,9082100,WLMART
04-12-2018,98.25,98.959999,95.610001,95.809998,89.752258,10426300,WLMART
06-12-2018,94.940002,95.410004,93.099998,94.769997,89.262466,10367200,WLMART
07-12-2018,94.5,95.129997,92.449997,93.190002,87.7743,8496500,WLMART
10-12-2018,93.559998,94.25,92.339996,93.940002,88.480713,7276900,WLMART
11-12-2018,94.25,94.489998,93.25,93.849998,88.395935,6452500,WLMART
12-12-2018,94.300003,94.300003,93.059998,93.110001,87.698959,9639200,WLMART
13-12-2018,93.25,93.68,92.43,92.959999,87.557663,8042300,WLMART
14-12-2018,92.050003,92.559998,91.57,91.849998,86.512161,11493600,WLMART
17-12-2018,91.220001,92.010002,90.160004,90.769997,85.494934,9001800,WLMART
18-12-2018,90.800003,91.260002,90.279999,91.080002,85.786919,9606700,WLMART
19-12-2018,91.290001,93,90.25,90.550003,85.287727,12231500,WLMART
