Date,Open,High,Low,Close,Adj Close,Volume,Company
07-08-2017,181,182.270004,179.100006,181.330002,181.330002,4609800,NTFLX
08-08-2017,181.369995,181.910004,177.449997,178.360001,178.360001,6104000,NTFLX
09-08-2017,171.429993,175.960007,170.009995,175.779999,175.779999,9670500,NTFLX
10-08-2017,174.029999,174.449997,167.600006,169.139999,169.139999,9693100,NTFLX
11-08-2017,169.860001,172.580002,169,171.399994,171.399994,5022300,NTFLX
14-08-2017,169.800003,172.449997,168.800003,171,171,7468400,NTFLX
15-08-2017,171.529999,171.880005,168.25,168.5,168.5,5656100,NTFLX
16-08-2017,167.5,170.5,166.25,169.979996,169.979996,7013600,NTFLX
17-08-2017,169.229996,170.580002,165.720001,166.089996,166.089996,5229200,NTFLX
18-08-2017,165.949997,169.970001,165.800003,166.539993,166.539993,7385700,NTFLX
21-08-2017,166.910004,168.990005,164.229996,166.759995,166.759995,6480700,NTFLX
22-08-2017,167.759995,169.929993,167.039993,169.339996,169.339996,4886300,NTFLX
23-08-2017,168.350006,169.639999,166.699997,169.059998,169.059998,4632300,NTFLX
24-08-2017,169.860001,171.240005,166.149994,168.130005,168.130005,5361700,NTFLX
25-08-2017,168.580002,168.75,165.5,165.949997,165.949997,4064000,NTFLX
28-08-2017,166.429993,168.669998,165.600006,167.119995,167.119995,3657300,NTFLX
29-08-2017,165,169.679993,164.729996,168.809998,168.809998,4620900,NTFLX
30-08-2017,169.5,174.850006,169.369995,174.690002,174.690002,8034700,NTFLX
31-08-2017,175.449997,176.240005,173.860001,174.710007,174.710007,6941000,NTFLX
01-09-2017,175.550003,176.479996,173.919998,174.740005,174.740005,3813000,NTFLX
05-09-2017,173.399994,175.880005,172.440002,174.520004,174.520004,4589500,NTFLX
06-09-2017,175.25,179.460007,173.729996,179.25,179.25,8742600,NTFLX
07-09-2017,178.800003,180.350006,177.100006,179,179,6036100,NTFLX
08-09-2017,178.449997,180.389999,176.25,176.419998,176.419998,4590800,NTFLX
11-09-2017,178.100006,182.470001,178.029999,181.740005,181.740005,5979400,NTFLX
12-09-2017,182.550003,185.330002,180.639999,185.149994,185.149994,6689600,NTFLX
13-09-2017,184.070007,184.5,182.550003,183.639999,183.639999,4320300,NTFLX
14-09-2017,183.25,185.289993,182.070007,182.630005,182.630005,4510700,NTFLX
15-09-2017,182.729996,184.929993,181.429993,182.350006,182.350006,5591700,NTFLX
18-09-2017,183.610001,185.449997,182.729996,184.619995,184.619995,5359600,NTFLX
19-09-2017,184.979996,186.229996,184.169998,185.679993,185.679993,4982100,NTFLX
20-09-2017,186.100006,186.5,183.199997,185.509995,185.509995,4625000,NTFLX
21-09-2017,185.820007,189.949997,184.509995,188.779999,188.779999,7148100,NTFLX
22-09-2017,188.399994,189.850006,186.389999,187.350006,187.350006,5464300,NTFLX
25-09-2017,186.460007,186.550003,177.699997,178.550003,178.550003,9367200,NTFLX
26-09-2017,180.699997,180.949997,176.550003,179.380005,179.380005,5602500,NTFLX
27-09-2017,181.009995,183.339996,180.699997,181.970001,181.970001,5710500,NTFLX
28-09-2017,181.25,181.949997,179.360001,180.699997,180.699997,4077000,NTFLX
29-09-2017,180.729996,182.899994,180.649994,181.350006,181.350006,4227900,NTFLX
02-10-2017,182.110001,182.800003,176.580002,177.009995,177.009995,7342000,NTFLX
03-10-2017,177.649994,179.699997,177.550003,179.190002,179.190002,3956900,NTFLX
04-10-2017,181.410004,186.699997,181.25,184.449997,184.449997,9235900,NTFLX
05-10-2017,185.649994,194.490005,184.490005,194.389999,194.389999,19412700,NTFLX
06-10-2017,194.300003,198.919998,192.050003,198.020004,198.020004,15348400,NTFLX
09-10-2017,199.100006,199.399994,196.559998,196.869995,196.869995,6971700,NTFLX
10-10-2017,197.850006,198.300003,192.100006,195.080002,195.080002,6233800,NTFLX
11-10-2017,195.570007,196.220001,193.809998,194.949997,194.949997,6450200,NTFLX
12-10-2017,196.75,198.619995,194.710007,195.860001,195.860001,7753300,NTFLX
13-10-2017,199.699997,200.820007,197.190002,199.490005,199.490005,12081300,NTFLX
16-10-2017,201.949997,202.830002,197.860001,202.679993,202.679993,22105400,NTFLX
17-10-2017,200.110001,204.380005,197.770004,199.479996,199.479996,23900100,NTFLX
18-10-2017,199.990005,200.009995,194.25,195.539993,195.539993,11198900,NTFLX
19-10-2017,193.009995,195.25,191.160004,195.130005,195.130005,7034600,NTFLX
20-10-2017,195.899994,196.380005,193.770004,194.160004,194.160004,5995600,NTFLX
23-10-2017,194.169998,194.899994,191.029999,192.470001,192.470001,6980000,NTFLX
24-10-2017,192.75,196.740005,191.399994,196.020004,196.020004,7069100,NTFLX
25-10-2017,195.380005,197.059998,193.009995,193.770004,193.770004,5315300,NTFLX
26-10-2017,194.660004,197.610001,194.080002,195.210007,195.210007,5185800,NTFLX
27-10-2017,197.199997,200.649994,196.220001,199.539993,199.539993,8128600,NTFLX
30-10-2017,199.619995,201.100006,197.070007,198.369995,198.369995,5439600,NTFLX
31-10-2017,198.210007,198.589996,195.220001,196.429993,196.429993,5518600,NTFLX
01-11-2017,197.240005,199.199997,196,198,198,5017400,NTFLX
02-11-2017,197.449997,199.440002,197.089996,199.320007,199.320007,3606300,NTFLX
03-11-2017,199.800003,200.550003,197.990005,200.009995,200.009995,3678800,NTFLX
06-11-2017,200,202.479996,198.089996,200.130005,200.130005,5846600,NTFLX
07-11-2017,200,200.610001,194.800003,195.889999,195.889999,6468000,NTFLX
08-11-2017,196,197.089996,194.740005,196.440002,196.440002,4237400,NTFLX
09-11-2017,194.460007,194.490005,190.809998,193.899994,193.899994,5979900,NTFLX
10-11-2017,191.610001,192.589996,189.5,192.020004,192.020004,6622200,NTFLX
13-11-2017,191.119995,196.050003,191,195.080002,195.080002,4607000,NTFLX
14-11-2017,193.639999,195.880005,193,195.710007,195.710007,3450500,NTFLX
15-11-2017,194.539993,195.419998,191.529999,192.119995,192.119995,4203100,NTFLX
16-11-2017,194.330002,197.699997,193.75,195.509995,195.509995,5678400,NTFLX
17-11-2017,195.740005,195.949997,192.649994,193.199997,193.199997,3906300,NTFLX
20-11-2017,193.300003,194.320007,191.899994,194.100006,194.100006,3827500,NTFLX
21-11-2017,195.039993,197.520004,194.970001,196.229996,196.229996,4787300,NTFLX
22-11-2017,196.580002,196.75,193.630005,196.320007,196.320007,5895400,NTFLX
24-11-2017,196.649994,196.899994,195.330002,195.75,195.75,2160500,NTFLX
27-11-2017,195.559998,195.850006,194,195.050003,195.050003,3210100,NTFLX
